"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8974","Test Case 14: Place Order: Register while Checkout","chromium","2026-09-24","passed","2026-09-24","E2E Tests","ui/tests/E2E.spec.ts","",""
"","3772","Test Case 21: Add review on product","chromium","2026-09-24","passed","2026-09-24","Products Page Tests","ui/tests/products.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","2026-09-24","skipped","2026-09-24","Login tests","ui/tests/testCases.spec.ts","",""
"","2206","Test Case 2: Login User with correct email and password","chromium","2026-09-24","passed","2026-09-24","","ui/tests/loging.spec.ts","",""
"","1942","Test Case 09: Search Product","chromium","2026-09-24","passed","2026-09-24","","ui/tests/productsPage.spec.ts","",""
"","3060","Test Case 8: Verify All products and product details page","chromium","2026-09-24","passed","2026-09-24","Products Page Tests","ui/tests/products.spec.ts","",""
"","1378","Test Case 3: Login User with incorrect email and password:","chromium","2026-09-24","passed","2026-09-24","","ui/tests/loging.spec.ts","",""
"","2145","Test Case 17: Remove Products From Cart","chromium","2026-09-24","passed","2026-09-24","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","1640","Test Case 13: Verify Product quantity in Cart","chromium","2026-09-24","passed","2026-09-24","E2E Tests","ui/tests/E2E.spec.ts","",""
"","749","get started link","chromium","2026-09-24","passed","2026-09-24","","api/tests/example.spec.ts","",""
"","1356","Test Case 11: Verify Subscription in Cart page","chromium","2026-09-24","passed","2026-09-24","Cart Test Cases","ui/tests/cart.spec.ts","",""
"","0","should submit the contact form successfully","chromium","2026-09-24","skipped","2026-09-24","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","3819","seed using loginPage fixture","chromium","2026-09-24","passed","2026-09-24","seed for logged in user","ui/tests/seed.spec.ts","",""
"","1040","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","2026-09-24","passed","2026-09-24","Home Page Tests.","ui/tests/home.spec.ts","",""
"","1776","Test Case 18: View Category Products","chromium","2026-09-24","passed","2026-09-24","","ui/tests/productsPage.spec.ts","",""
"","2226","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","2026-09-24","passed","2026-09-24","Home Page Tests.","ui/tests/home.spec.ts","",""
"","2568","should log out successfully","chromium","2026-09-24","passed","2026-09-24","Login Page Tests","ui/tests/loging.spec.ts","",""
"","20297","Test Case 24: Download Invoice after purchase order","chromium","2026-09-24","passed","2026-09-24","E2E Tests","ui/tests/E2E.spec.ts","",""
"","614","has title","chromium","2026-09-24","passed","2026-09-24","","api/tests/example.spec.ts","",""
"","5080","Test Case 1: Register User","chromium","2026-09-24","passed","2026-09-24","E2E Tests","ui/tests/E2E.spec.ts","",""
"","1793","Test Case 5: Register User with existing email:","chromium","2026-09-24","passed","2026-09-24","","ui/tests/signup.spec.ts","",""
